frame.len,ip.hdr_len,ip.len,ip.ttl,ip.proto,tcp.len,tcp.seq,tcp.ack,tcp.hdr_len,tcp.options.timestamp.tsval,tcp.options.timestamp.tsecr,tcp.analysis.bytes_in_flight,tcp.analysis.push_bytes_sent,tcp.time_delta,udp.length,udp.stream,icmp.type,icmp.seq,icmp.seq_le,icmp.resp_to,data.len,arp.hw.size,arp.proto.size,Status
4410,20,4396,64,6,4344,622938,1,32,1986182500,450367936,27512,111496,0,0,0,0,0,0,0,0,0,0,0
4410,20,4396,64,6,4344,627282,1,32,1986182500,450367936,31856,115840,0,0,0,0,0,0,0,0,0,0,0
4410,20,4396,64,6,4344,631626,1,32,1986182500,450367936,36200,120184,0,0,0,0,0,0,0,0,0,0,0
5858,20,5844,64,6,5792,635970,1,32,1986182500,450367936,41992,125976,0,0,0,0,0,0,0,0,0,0,0
4410,20,4396,64,6,4344,641762,1,32,1986182500,450367936,46336,130320,0,0,0,0,0,0,0,0,0,0,0
5858,20,5844,64,6,5792,646106,1,32,1986182500,450367936,52128,136112,0,0,0,0,0,0,0,0,0,0,0
5858,20,5844,64,6,5792,651898,1,32,1986182502,450367938,57920,141904,0,0,0,0,0,0,0,0,0,0,0
4410,20,4396,64,6,4344,657690,1,32,1986182502,450367938,62264,146248,0,0,0,0,0,0,0,0,0,0,0
4410,20,4396,64,6,4344,662034,1,32,1986182502,450367938,66608,150592,0,0,0,0,0,0,0,0,0,0,0
2962,20,2948,64,6,2896,666378,1,32,1986182503,450367940,69504,153488,0,0,0,0,0,0,0,0,0,0,0
66,20,52,64,6,0,1,669274,32,450367948,1986182500,0,0,0.01,0,0,0,0,0,0,0,0,0,0
10202,20,10188,64,6,10136,669274,1,32,1986182517,450367948,10136,163624,0,0,0,0,0,0,0,0,0,0,0
7306,20,7292,64,6,7240,679410,1,32,1986182517,450367948,17376,170864,0,0,0,0,0,0,0,0,0,0,0
4410,20,4396,64,6,4344,686650,1,32,1986182517,450367948,21720,175208,0,0,0,0,0,0,0,0,0,0,0
4410,20,4396,64,6,4344,690994,1,32,1986182517,450367948,26064,179552,0,0,0,0,0,0,0,0,0,0,0
5858,20,5844,64,6,5792,695338,1,32,1986182517,450367948,31856,185344,0,0,0,0,0,0,0,0,0,0,0
5858,20,5844,64,6,5792,701130,1,32,1986182517,450367948,37648,191136,0,0,0,0,0,0,0,0,0,0,0
5858,20,5844,64,6,5792,706922,1,32,1986182517,450367948,43440,5792,0,0,0,0,0,0,0,0,0,0,0
4410,20,4396,64,6,4344,712714,1,32,1986182517,450367948,47784,10136,0,0,0,0,0,0,0,0,0,0,0
5858,20,5844,64,6,5792,717058,1,32,1986182517,450367948,53576,15928,0,0,0,0,0,0,0,0,0,0,0
4410,20,4396,64,6,4344,722850,1,32,1986182517,450367948,57920,20272,0,0,0,0,0,0,0,0,0,0,0
5858,20,5844,64,6,5792,727194,1,32,1986182517,450367948,63712,26064,0,0,0,0,0,0,0,0,0,0,0
5858,20,5844,64,6,5792,732986,1,32,1986182517,450367948,69504,31856,0,0,0,0,0,0,0,0,0,0,0
4410,20,4396,64,6,4344,738778,1,32,1986182518,450367948,73848,36200,0,0,0,0,0,0,0,0,0,0,0
66,20,52,64,6,0,1,672170,32,450367963,1986182517,0,0,0,0,0,0,0,0,0,0,0,0,0
2962,20,2948,64,6,2896,743122,1,32,1986182527,450367963,73848,39096,0,0,0,0,0,0,0,0,0,0,0
1514,20,1500,64,6,1448,746018,1,32,1986182563,450367963,75296,40544,0.04,0,0,0,0,0,0,0,0,0,0
66,20,52,64,6,0,1,747466,32,450368004,1986182517,0,0,0,0,0,0,0,0,0,0,0,0,0
10202,20,10188,64,6,10136,747466,1,32,1986182568,450368004,10136,50680,0,0,0,0,0,0,0,0,0,0,0
8754,20,8740,64,6,8688,757602,1,32,1986182568,450368004,18824,59368,0,0,0,0,0,0,0,0,0,0,0
4410,20,4396,64,6,4344,766290,1,32,1986182568,450368004,23168,63712,0,0,0,0,0,0,0,0,0,0,0
4410,20,4396,64,6,4344,770634,1,32,1986182568,450368004,27512,68056,0,0,0,0,0,0,0,0,0,0,0
5858,20,5844,64,6,5792,774978,1,32,1986182568,450368004,33304,73848,0,0,0,0,0,0,0,0,0,0,0
4410,20,4396,64,6,4344,780770,1,32,1986182568,450368004,37648,78192,0,0,0,0,0,0,0,0,0,0,0
4410,20,4396,64,6,4344,785114,1,32,1986182568,450368004,41992,82536,0,0,0,0,0,0,0,0,0,0,0
5858,20,5844,64,6,5792,789458,1,32,1986182568,450368004,47784,88328,0,0,0,0,0,0,0,0,0,0,0
4410,20,4396,64,6,4344,795250,1,32,1986182568,450368004,52128,92672,0,0,0,0,0,0,0,0,0,0,0
5858,20,5844,64,6,5792,799594,1,32,1986182571,450368004,57920,98464,0,0,0,0,0,0,0,0,0,0,0
5858,20,5844,64,6,5792,805386,1,32,1986182571,450368004,63712,104256,0,0,0,0,0,0,0,0,0,0,0
5858,20,5844,64,6,5792,811178,1,32,1986182571,450368004,69504,110048,0,0,0,0,0,0,0,0,0,0,0
4410,20,4396,64,6,4344,816970,1,32,1986182571,450368004,73848,114392,0,0,0,0,0,0,0,0,0,0,0
66,20,52,64,6,0,1,821314,32,450368018,1986182568,0,0,0.02,0,0,0,0,0,0,0,0,0,0
10202,20,10188,64,6,10136,821314,1,32,1986182593,450368018,10136,124528,0,0,0,0,0,0,0,0,0,0,0
8754,20,8740,64,6,8688,831450,1,32,1986182593,450368018,18824,133216,0,0,0,0,0,0,0,0,0,0,0
4410,20,4396,64,6,4344,840138,1,32,1986182593,450368018,23168,137560,0,0,0,0,0,0,0,0,0,0,0
4410,20,4396,64,6,4344,844482,1,32,1986182593,450368018,27512,141904,0,0,0,0,0,0,0,0,0,0,0
5858,20,5844,64,6,5792,848826,1,32,1986182593,450368018,33304,147696,0,0,0,0,0,0,0,0,0,0,0
5858,20,5844,64,6,5792,854618,1,32,1986182593,450368018,39096,153488,0,0,0,0,0,0,0,0,0,0,0
4410,20,4396,64,6,4344,860410,1,32,1986182593,450368018,43440,157832,0,0,0,0,0,0,0,0,0,0,0
5858,20,5844,64,6,5792,864754,1,32,1986182593,450368018,49232,163624,0,0,0,0,0,0,0,0,0,0,0
4410,20,4396,64,6,4344,870546,1,32,1986182595,450368018,53576,167968,0,0,0,0,0,0,0,0,0,0,0
5858,20,5844,64,6,5792,874890,1,32,1986182595,450368018,59368,173760,0,0,0,0,0,0,0,0,0,0,0
4410,20,4396,64,6,4344,880682,1,32,1986182595,450368018,63712,178104,0,0,0,0,0,0,0,0,0,0,0
5858,20,5844,64,6,5792,885026,1,32,1986182595,450368018,69504,183896,0,0,0,0,0,0,0,0,0,0,0
4410,20,4396,64,6,4344,890818,1,32,1986182596,450368018,73848,188240,0,0,0,0,0,0,0,0,0,0,0
66,20,52,64,6,0,1,824210,32,450368039,1986182593,0,0,0.01,0,0,0,0,0,0,0,0,0,0
66,20,52,64,6,0,1,885026,32,450368040,1986182593,0,0,0,0,0,0,0,0,0,0,0,0,0
2962,20,2948,64,6,2896,895162,1,32,1986182605,450368039,13032,191136,0,0,0,0,0,0,0,0,0,0,0
7306,20,7292,64,6,7240,898058,1,32,1986182605,450368040,20272,198376,0,0,0,0,0,0,0,0,0,0,0
8754,20,8740,64,6,8688,905298,1,32,1986182605,450368040,28960,207064,0,0,0,0,0,0,0,0,0,0,0
2962,20,2948,64,6,2896,913986,1,32,1986182605,450368040,31856,209960,0,0,0,0,0,0,0,0,0,0,0
4410,20,4396,64,6,4344,916882,1,32,1986182605,450368040,36200,214304,0,0,0,0,0,0,0,0,0,0,0
5858,20,5844,64,6,5792,921226,1,32,1986182605,450368040,41992,220096,0,0,0,0,0,0,0,0,0,0,0
2962,20,2948,64,6,2896,927018,1,32,1986182605,450368040,44888,222992,0,0,0,0,0,0,0,0,0,0,0
1514,20,1500,64,6,1448,929914,1,32,1986182605,450368040,46336,1448,0,0,0,0,0,0,0,0,0,0,0
5858,20,5844,64,6,5792,931362,1,32,1986182605,450368040,52128,7240,0,0,0,0,0,0,0,0,0,0,0
4410,20,4396,64,6,4344,937154,1,32,1986182605,450368040,56472,11584,0,0,0,0,0,0,0,0,0,0,0
4410,20,4396,64,6,4344,941498,1,32,1986182605,450368040,60816,15928,0,0,0,0,0,0,0,0,0,0,0
4410,20,4396,64,6,4344,945842,1,32,1986182605,450368040,65160,20272,0,0,0,0,0,0,0,0,0,0,0
1514,20,1500,64,6,1448,950186,1,32,1986182606,450368040,66608,21720,0,0,0,0,0,0,0,0,0,0,0
5858,20,5844,64,6,5792,951634,1,32,1986182606,450368040,72400,27512,0,0,0,0,0,0,0,0,0,0,0
1514,20,1500,64,6,1448,957426,1,32,1986182606,450368040,73848,28960,0,0,0,0,0,0,0,0,0,0,0
66,20,52,64,6,0,1,958874,32,450368052,1986182595,0,0,0.02,0,0,0,0,0,0,0,0,0,0
10202,20,10188,64,6,10136,958874,1,32,1986182626,450368052,10136,39096,0,0,0,0,0,0,0,0,0,0,0
7306,20,7292,64,6,7240,969010,1,32,1986182626,450368052,17376,46336,0,0,0,0,0,0,0,0,0,0,0
4410,20,4396,64,6,4344,976250,1,32,1986182626,450368052,21720,50680,0,0,0,0,0,0,0,0,0,0,0
4410,20,4396,64,6,4344,980594,1,32,1986182626,450368052,26064,55024,0,0,0,0,0,0,0,0,0,0,0
5858,20,5844,64,6,5792,984938,1,32,1986182626,450368052,31856,60816,0,0,0,0,0,0,0,0,0,0,0
4410,20,4396,64,6,4344,990730,1,32,1986182626,450368052,36200,65160,0,0,0,0,0,0,0,0,0,0,0
5858,20,5844,64,6,5792,995074,1,32,1986182626,450368052,41992,70952,0,0,0,0,0,0,0,0,0,0,0
5858,20,5844,64,6,5792,1000866,1,32,1986182626,450368052,47784,76744,0,0,0,0,0,0,0,0,0,0,0
5858,20,5844,64,6,5792,1006658,1,32,1986182626,450368052,53576,82536,0,0,0,0,0,0,0,0,0,0,0
1514,20,1500,64,6,1448,1012450,1,32,1986182626,450368052,55024,83984,0,0,0,0,0,0,0,0,0,0,0
4410,20,4396,64,6,4344,1013898,1,32,1986182627,450368052,59368,88328,0,0,0,0,0,0,0,0,0,0,0
4410,20,4396,64,6,4344,1018242,1,32,1986182627,450368052,63712,92672,0,0,0,0,0,0,0,0,0,0,0
5858,20,5844,64,6,5792,1022586,1,32,1986182628,450368052,69504,98464,0,0,0,0,0,0,0,0,0,0,0
4410,20,4396,64,6,4344,1028378,1,32,1986182628,450368052,73848,102808,0,0,0,0,0,0,0,0,0,0,0
66,20,52,64,6,0,1,961770,32,450368072,1986182626,0,0,0,0,0,0,0,0,0,0,0,0,0
66,20,52,64,6,0,1,1032722,32,450368074,1986182626,0,0,0,0,0,0,0,0,0,0,0,0,0
4410,20,4396,64,6,4344,1032722,1,32,1986182636,450368072,4344,107152,0,0,0,0,0,0,0,0,0,0,0
1514,20,1500,64,6,1448,1037066,1,32,1986182638,450368074,5792,108600,0,0,0,0,0,0,0,0,0,0,0
8754,20,8740,64,6,8688,1038514,1,32,1986182638,450368074,14480,117288,0,0,0,0,0,0,0,0,0,0,0
4410,20,4396,64,6,4344,1047202,1,32,1986182638,450368074,18824,121632,0,0,0,0,0,0,0,0,0,0,0
4410,20,4396,64,6,4344,1051546,1,32,1986182638,450368074,23168,125976,0,0,0,0,0,0,0,0,0,0,0
4410,20,4396,64,6,4344,1055890,1,32,1986182638,450368074,27512,130320,0,0,0,0,0,0,0,0,0,0,0
5858,20,5844,64,6,5792,1060234,1,32,1986182638,450368074,33304,136112,0,0,0,0,0,0,0,0,0,0,0
5858,20,5844,64,6,5792,1066026,1,32,1986182638,450368074,39096,141904,0,0,0,0,0,0,0,0,0,0,0
5858,20,5844,64,6,5792,1071818,1,32,1986182638,450368074,44888,147696,0,0,0,0,0,0,0,0,0,0,0
5858,20,5844,64,6,5792,1077610,1,32,1986182638,450368074,50680,153488,0,0,0,0,0,0,0,0,0,0,0
2962,20,2948,64,6,2896,1083402,1,32,1986182638,450368074,53576,156384,0,0,0,0,0,0,0,0,0,0,0
1514,20,1500,64,6,1448,1086298,1,32,1986182639,450368074,55024,157832,0,0,0,0,0,0,0,0,0,0,0
5858,20,5844,64,6,5792,1087746,1,32,1986182639,450368074,60816,163624,0,0,0,0,0,0,0,0,0,0,0
4410,20,4396,64,6,4344,1093538,1,32,1986182639,450368074,65160,167968,0,0,0,0,0,0,0,0,0,0,0
5858,20,5844,64,6,5792,1097882,1,32,1986182639,450368074,70952,173760,0,0,0,0,0,0,0,0,0,0,0
4410,20,4396,64,6,4344,1103674,1,32,1986182639,450368074,75296,178104,0,0,0,0,0,0,0,0,0,0,0
66,20,52,64,6,0,1,1035618,32,450368083,1986182636,0,0,0,0,0,0,0,0,0,0,0,0,0
2962,20,2948,64,6,2896,1108018,1,32,1986182647,450368083,75296,181000,0,0,0,0,0,0,0,0,0,0,0
66,20,52,64,6,0,1,1110914,32,450368087,1986182636,0,0,0.04,0,0,0,0,0,0,0,0,0,0
10202,20,10188,64,6,10136,1110914,1,32,1986182686,450368087,10136,191136,0,0,0,0,0,0,0,0,0,0,0
7306,20,7292,64,6,7240,1121050,1,32,1986182686,450368087,17376,198376,0,0,0,0,0,0,0,0,0,0,0
4410,20,4396,64,6,4344,1128290,1,32,1986182686,450368087,21720,202720,0,0,0,0,0,0,0,0,0,0,0
4410,20,4396,64,6,4344,1132634,1,32,1986182686,450368087,26064,207064,0,0,0,0,0,0,0,0,0,0,0
5858,20,5844,64,6,5792,1136978,1,32,1986182686,450368087,31856,5792,0,0,0,0,0,0,0,0,0,0,0
4410,20,4396,64,6,4344,1142770,1,32,1986182686,450368087,36200,10136,0,0,0,0,0,0,0,0,0,0,0
5858,20,5844,64,6,5792,1147114,1,32,1986182686,450368087,41992,15928,0,0,0,0,0,0,0,0,0,0,0
5858,20,5844,64,6,5792,1152906,1,32,1986182686,450368087,47784,21720,0,0,0,0,0,0,0,0,0,0,0
2962,20,2948,64,6,2896,1158698,1,32,1986182686,450368087,50680,24616,0,0,0,0,0,0,0,0,0,0,0
1514,20,1500,64,6,1448,1161594,1,32,1986182688,450368087,52128,26064,0,0,0,0,0,0,0,0,0,0,0
5858,20,5844,64,6,5792,1163042,1,32,1986182688,450368087,57920,31856,0,0,0,0,0,0,0,0,0,0,0
5858,20,5844,64,6,5792,1168834,1,32,1986182688,450368087,63712,37648,0,0,0,0,0,0,0,0,0,0,0
4410,20,4396,64,6,4344,1174626,1,32,1986182688,450368087,68056,41992,0,0,0,0,0,0,0,0,0,0,0
4410,20,4396,64,6,4344,1178970,1,32,1986182688,450368087,72400,46336,0,0,0,0,0,0,0,0,0,0,0
5858,20,5844,64,6,5792,1183314,1,32,1986182688,450368087,78192,52128,0,0,0,0,0,0,0,0,0,0,0
60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1514,20,1500,64,6,1448,1189106,1,32,1986182738,450368087,79640,53576,0.05,0,0,0,0,0,0,0,0,0,0
66,20,52,64,6,0,1,1190554,32,450368178,1986182686,0,0,0,0,0,0,0,0,0,0,0,0,0
10202,20,10188,64,6,10136,1190554,1,32,1986182742,450368178,10136,63712,0,0,0,0,0,0,0,0,0,0,0
8754,20,8740,64,6,8688,1200690,1,32,1986182742,450368178,18824,72400,0,0,0,0,0,0,0,0,0,0,0
2962,20,2948,64,6,2896,1209378,1,32,1986182742,450368178,21720,75296,0,0,0,0,0,0,0,0,0,0,0
4410,20,4396,64,6,4344,1212274,1,32,1986182742,450368178,26064,79640,0,0,0,0,0,0,0,0,0,0,0
5858,20,5844,64,6,5792,1216618,1,32,1986182742,450368178,31856,85432,0,0,0,0,0,0,0,0,0,0,0
4410,20,4396,64,6,4344,1222410,1,32,1986182744,450368178,36200,89776,0,0,0,0,0,0,0,0,0,0,0
4410,20,4396,64,6,4344,1226754,1,32,1986182744,450368178,40544,94120,0,0,0,0,0,0,0,0,0,0,0
5858,20,5844,64,6,5792,1231098,1,32,1986182744,450368178,46336,99912,0,0,0,0,0,0,0,0,0,0,0
4410,20,4396,64,6,4344,1236890,1,32,1986182744,450368178,50680,104256,0,0,0,0,0,0,0,0,0,0,0
5858,20,5844,64,6,5792,1241234,1,32,1986182745,450368178,56472,110048,0,0,0,0,0,0,0,0,0,0,0
4410,20,4396,64,6,4344,1247026,1,32,1986182745,450368178,60816,114392,0,0,0,0,0,0,0,0,0,0,0
4410,20,4396,64,6,4344,1251370,1,32,1986182745,450368178,65160,118736,0,0,0,0,0,0,0,0,0,0,0
5858,20,5844,64,6,5792,1255714,1,32,1986182745,450368178,70952,124528,0,0,0,0,0,0,0,0,0,0,0
4410,20,4396,64,6,4344,1261506,1,32,1986182745,450368178,75296,128872,0,0,0,0,0,0,0,0,0,0,0
2962,20,2948,64,6,2896,1265850,1,32,1986182745,450368178,78192,131768,0,0,0,0,0,0,0,0,0,0,0
66,20,52,64,6,0,1,1268746,32,450368190,1986182742,0,0,0.04,0,0,0,0,0,0,0,0,0,0
10202,20,10188,64,6,10136,1268746,1,32,1986182791,450368190,10136,141904,0,0,0,0,0,0,0,0,0,0,0
7306,20,7292,64,6,7240,1278882,1,32,1986182791,450368190,17376,149144,0,0,0,0,0,0,0,0,0,0,0
2962,20,2948,64,6,2896,1286122,1,32,1986182791,450368190,20272,152040,0,0,0,0,0,0,0,0,0,0,0
4410,20,4396,64,6,4344,1289018,1,32,1986182791,450368190,24616,156384,0,0,0,0,0,0,0,0,0,0,0
4410,20,4396,64,6,4344,1293362,1,32,1986182791,450368190,28960,160728,0,0,0,0,0,0,0,0,0,0,0
1514,20,1500,64,6,1448,1297706,1,32,1986182791,450368190,30408,162176,0,0,0,0,0,0,0,0,0,0,0
4410,20,4396,64,6,4344,1299154,1,32,1986182792,450368190,34752,166520,0,0,0,0,0,0,0,0,0,0,0
5858,20,5844,64,6,5792,1303498,1,32,1986182792,450368190,40544,172312,0,0,0,0,0,0,0,0,0,0,0
1514,20,1500,64,6,1448,1309290,1,32,1986182792,450368190,41992,173760,0,0,0,0,0,0,0,0,0,0,0
4410,20,4396,64,6,4344,1310738,1,32,1986182793,450368190,46336,178104,0,0,0,0,0,0,0,0,0,0,0
4410,20,4396,64,6,4344,1315082,1,32,1986182793,450368190,50680,182448,0,0,0,0,0,0,0,0,0,0,0
4410,20,4396,64,6,4344,1319426,1,32,1986182793,450368190,55024,186792,0,0,0,0,0,0,0,0,0,0,0
5858,20,5844,64,6,5792,1323770,1,32,1986182793,450368190,60816,192584,0,0,0,0,0,0,0,0,0,0,0
4410,20,4396,64,6,4344,1329562,1,32,1986182793,450368190,65160,196928,0,0,0,0,0,0,0,0,0,0,0
5858,20,5844,64,6,5792,1333906,1,32,1986182793,450368190,70952,202720,0,0,0,0,0,0,0,0,0,0,0
2962,20,2948,64,6,2896,1339698,1,32,1986182793,450368190,73848,205616,0,0,0,0,0,0,0,0,0,0,0
1514,20,1500,64,6,1448,1342594,1,32,1986182794,450368190,75296,207064,0,0,0,0,0,0,0,0,0,0,0
2962,20,2948,64,6,2896,1344042,1,32,1986182794,450368190,78192,2896,0,0,0,0,0,0,0,0,0,0,0
60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,20,52,64,6,0,1,1346938,32,450368239,1986182791,0,0,0.05,0,0,0,0,0,0,0,0,0,0
10202,20,10188,64,6,10136,1346938,1,32,1986182843,450368239,10136,13032,0,0,0,0,0,0,0,0,0,0,0
8754,20,8740,64,6,8688,1357074,1,32,1986182843,450368239,18824,21720,0,0,0,0,0,0,0,0,0,0,0
4410,20,4396,64,6,4344,1365762,1,32,1986182843,450368239,23168,26064,0,0,0,0,0,0,0,0,0,0,0
4410,20,4396,64,6,4344,1370106,1,32,1986182843,450368239,27512,30408,0,0,0,0,0,0,0,0,0,0,0
4410,20,4396,64,6,4344,1374450,1,32,1986182843,450368239,31856,34752,0,0,0,0,0,0,0,0,0,0,0
4410,20,4396,64,6,4344,1378794,1,32,1986182846,450368239,36200,39096,0,0,0,0,0,0,0,0,0,0,0
5858,20,5844,64,6,5792,1383138,1,32,1986182846,450368239,41992,44888,0,0,0,0,0,0,0,0,0,0,0
4410,20,4396,64,6,4344,1388930,1,32,1986182846,450368239,46336,49232,0,0,0,0,0,0,0,0,0,0,0
4410,20,4396,64,6,4344,1393274,1,32,1986182846,450368239,50680,53576,0,0,0,0,0,0,0,0,0,0,0
5858,20,5844,64,6,5792,1397618,1,32,1986182846,450368239,56472,59368,0,0,0,0,0,0,0,0,0,0,0
4410,20,4396,64,6,4344,1403410,1,32,1986182846,450368239,60816,63712,0,0,0,0,0,0,0,0,0,0,0
2962,20,2948,64,6,2896,1407754,1,32,1986182846,450368239,63712,66608,0,0,0,0,0,0,0,0,0,0,0
1514,20,1500,64,6,1448,1410650,1,32,1986182847,450368239,65160,68056,0,0,0,0,0,0,0,0,0,0,0
4410,20,4396,64,6,4344,1412098,1,32,1986182847,450368239,69504,72400,0,0,0,0,0,0,0,0,0,0,0
5858,20,5844,64,6,5792,1416442,1,32,1986182847,450368239,75296,78192,0,0,0,0,0,0,0,0,0,0,0
5858,20,5844,64,6,5792,1422234,1,32,1986182847,450368239,81088,83984,0,0,0,0,0,0,0,0,0,0,0
60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,20,52,64,6,0,1,1426578,32,450368294,1986182843,0,0,0.05,0,0,0,0,0,0,0,0,0,0
10202,20,10188,64,6,10136,1428026,1,32,1986182899,450368294,11584,94120,0,0,0,0,0,0,0,0,0,0,0
8754,20,8740,64,6,8688,1438162,1,32,1986182899,450368294,20272,102808,0,0,0,0,0,0,0,0,0,0,0
4410,20,4396,64,6,4344,1446850,1,32,1986182899,450368294,24616,107152,0,0,0,0,0,0,0,0,0,0,0
4410,20,4396,64,6,4344,1451194,1,32,1986182899,450368294,28960,111496,0,0,0,0,0,0,0,0,0,0,0
2962,20,2948,64,6,2896,1455538,1,32,1986182899,450368294,31856,114392,0,0,0,0,0,0,0,0,0,0,0
1514,20,1500,64,6,1448,1458434,1,32,1986182901,450368294,33304,115840,0,0,0,0,0,0,0,0,0,0,0
4410,20,4396,64,6,4344,1459882,1,32,1986182901,450368294,37648,120184,0,0,0,0,0,0,0,0,0,0,0
5858,20,5844,64,6,5792,1464226,1,32,1986182901,450368294,43440,125976,0,0,0,0,0,0,0,0,0,0,0
5858,20,5844,64,6,5792,1470018,1,32,1986182901,450368294,49232,131768,0,0,0,0,0,0,0,0,0,0,0
5858,20,5844,64,6,5792,1475810,1,32,1986182901,450368294,55024,137560,0,0,0,0,0,0,0,0,0,0,0
1514,20,1500,64,6,1448,1481602,1,32,1986182901,450368294,56472,139008,0,0,0,0,0,0,0,0,0,0,0
4410,20,4396,64,6,4344,1483050,1,32,1986182902,450368294,60816,143352,0,0,0,0,0,0,0,0,0,0,0
5858,20,5844,64,6,5792,1487394,1,32,1986182902,450368294,66608,149144,0,0,0,0,0,0,0,0,0,0,0
4410,20,4396,64,6,4344,1493186,1,32,1986182902,450368294,70952,153488,0,0,0,0,0,0,0,0,0,0,0
5858,20,5844,64,6,5792,1497530,1,32,1986182902,450368294,76744,159280,0,0,0,0,0,0,0,0,0,0,0
2962,20,2948,64,6,2896,1503322,1,32,1986182902,450368294,79640,162176,0,0,0,0,0,0,0,0,0,0,0
60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,20,64,64,6,0,1,1426578,44,450368346,1986182843,0,0,0,0,0,0,0,0,0,0,0,0,0
78,20,64,64,6,0,1,1426578,44,450368346,1986182843,0,0,0,0,0,0,0,0,0,0,0,0,0
78,20,64,64,6,0,1,1426578,44,450368346,1986182843,0,0,0,0,0,0,0,0,0,0,0,0,0
78,20,64,64,6,0,1,1426578,44,450368346,1986182843,0,0,0,0,0,0,0,0,0,0,0,0,0
78,20,64,64,6,0,1,1426578,44,450368346,1986182843,0,0,0,0,0,0,0,0,0,0,0,0,0
78,20,64,64,6,0,1,1426578,44,450368346,1986182843,0,0,0,0,0,0,0,0,0,0,0,0,0
78,20,64,64,6,0,1,1426578,44,450368346,1986182843,0,0,0,0,0,0,0,0,0,0,0,0,0
78,20,64,64,6,0,1,1426578,44,450368346,1986182843,0,0,0,0,0,0,0,0,0,0,0,0,0
78,20,64,64,6,0,1,1426578,44,450368346,1986182843,0,0,0,0,0,0,0,0,0,0,0,0,0
78,20,64,64,6,0,1,1426578,44,450368346,1986182843,0,0,0,0,0,0,0,0,0,0,0,0,0
78,20,64,64,6,0,1,1426578,44,450368346,1986182843,0,0,0,0,0,0,0,0,0,0,0,0,0
78,20,64,64,6,0,1,1426578,44,450368346,1986182843,0,0,0,0,0,0,0,0,0,0,0,0,0
78,20,64,64,6,0,1,1426578,44,450368346,1986182843,0,0,0,0,0,0,0,0,0,0,0,0,0
78,20,64,64,6,0,1,1426578,44,450368346,1986182843,0,0,0,0,0,0,0,0,0,0,0,0,0
78,20,64,64,6,0,1,1426578,44,450368346,1986182843,0,0,0,0,0,0,0,0,0,0,0,0,0
78,20,64,64,6,0,1,1426578,44,450368346,1986182843,0,0,0,0,0,0,0,0,0,0,0,0,0
78,20,64,64,6,0,1,1426578,44,450368346,1986182843,0,0,0,0,0,0,0,0,0,0,0,0,0
78,20,64,64,6,0,1,1426578,44,450368346,1986182843,0,0,0,0,0,0,0,0,0,0,0,0,0
78,20,64,64,6,0,1,1426578,44,450368346,1986182843,0,0,0,0,0,0,0,0,0,0,0,0,0
78,20,64,64,6,0,1,1426578,44,450368346,1986182843,0,0,0,0,0,0,0,0,0,0,0,0,0
78,20,64,64,6,0,1,1426578,44,450368346,1986182843,0,0,0,0,0,0,0,0,0,0,0,0,0
78,20,64,64,6,0,1,1426578,44,450368346,1986182843,0,0,0,0,0,0,0,0,0,0,0,0,0
78,20,64,64,6,0,1,1426578,44,450368346,1986182843,0,0,0,0,0,0,0,0,0,0,0,0,0
78,20,64,64,6,0,1,1426578,44,450368346,1986182843,0,0,0,0,0,0,0,0,0,0,0,0,0
78,20,64,64,6,0,1,1426578,44,450368346,1986182843,0,0,0,0,0,0,0,0,0,0,0,0,0
78,20,64,64,6,0,1,1426578,44,450368346,1986182843,0,0,0,0,0,0,0,0,0,0,0,0,0
78,20,64,64,6,0,1,1426578,44,450368346,1986182843,0,0,0,0,0,0,0,0,0,0,0,0,0
78,20,64,64,6,0,1,1426578,44,450368346,1986182843,0,0,0,0,0,0,0,0,0,0,0,0,0
78,20,64,64,6,0,1,1426578,44,450368346,1986182843,0,0,0,0,0,0,0,0,0,0,0,0,0
78,20,64,64,6,0,1,1426578,44,450368346,1986182843,0,0,0,0,0,0,0,0,0,0,0,0,0
78,20,64,64,6,0,1,1426578,44,450368346,1986182843,0,0,0,0,0,0,0,0,0,0,0,0,0
78,20,64,64,6,0,1,1426578,44,450368346,1986182843,0,0,0,0,0,0,0,0,0,0,0,0,0
78,20,64,64,6,0,1,1426578,44,450368346,1986182843,0,0,0,0,0,0,0,0,0,0,0,0,0
78,20,64,64,6,0,1,1426578,44,450368346,1986182843,0,0,0,0,0,0,0,0,0,0,0,0,0
78,20,64,64,6,0,1,1426578,44,450368346,1986182843,0,0,0,0,0,0,0,0,0,0,0,0,0
78,20,64,64,6,0,1,1426578,44,450368346,1986182843,0,0,0,0,0,0,0,0,0,0,0,0,0
